chip_name,chipID,UTID,layer,stave,side,tb,module,face,asic,hybrid,asic_device,dcb_device,sol40_device,sol40_name,gbtx_device,tell40_device,tell40_link,pcie40_name,flavour,source_id,maraton_alias,maraton_rcm,maraton_channel,lvr_device,lvr_channel,caen_crate,caen_channel,hv_partition,sensor_polarity,chipRID,fstripR,mstripR,lstripR,Rchip,xflip,ym,xm,xc,salt,OLDsalt,OLDchipID,dpChip_mapping_ut,ASIC_index_mut,dpGBTx_mut,GBTx_frames_mut,TELL40_mut,Flavour_mut,TELL4_ link_mut,PCIe40_link_mut,Block_mut,lane,ASIC_mut,ASIC_ID_mut,Tell40_incon
UTbX_1CB_M1E.Chip2,1606,4992768,3,0,0,0,3,1,2,UTbX_1CB_M1E,UTbX_1CB_M1E.Chip2,UTb_CB1_DCB3,UTSOL40:utsol40_06/Link03,UTSOL016,UTb_CB1_DCB3.DataGbt_1,uctell40_073_0,3,UCTEL073,2x4,0x3037,MARATON_MAG_CB_4_1V2,ucmatn05,CB2/U6,UTb_CB2P10_LVR10_1V2,6,uccaen01,06.001,2,1,227,29056,29120,29183,105.248,-1,-0.75,-0.5,-0.8125,1,1,1602,UTbX_1CB_M1E.Chip2,6,UTb_CB1_DCB3.DataGbt_1,3-4-5-6,uctell40_073_0,2x4,3,3,6,3,0,6,0
UTbX_1CB_M1E.Chip3,1607,4992896,3,0,0,0,3,1,3,UTbX_1CB_M1E,UTbX_1CB_M1E.Chip3,UTb_CB1_DCB3,UTSOL40:utsol40_06/Link03,UTSOL016,UTb_CB1_DCB3.DataGbt_1,uctell40_073_0,3,UCTEL073,2x4,0x3037,MARATON_MAG_CB_4_1V2,ucmatn05,CB2/U6,UTb_CB2P10_LVR10_1V2,6,uccaen01,06.001,2,1,255,32640,32704,32767,114.291,-1,-0.75,-0.5,-0.9375,1,1,1603,UTbX_1CB_M1E.Chip3,7,UTb_CB1_DCB3.DataGbt_1,8-9-10-11,uctell40_073_0,2x4,3,3,7,3,1,7,0
UTbX_1CT_S1W.Chip0,1608,4993024,3,0,0,1,4,1,0,UTbX_1CT_S1W,UTbX_1CT_S1W.Chip0,UTb_CT1_DCB0,UTSOL40:utsol40_06/Link36,UTSOL016,UTb_CT1_DCB0.DataGbt_2,uctell40_062_0,0,UCTEL062,2x5,0x3043,MARATON_MAG_CT_4_1V2,ucmatn03,CT3/U4,UTb_CT2P10_LVR10_1V2,1,uccaen01,00.000,1,1,195,24960,25024,25087,92.1254,1,0.25,-0.5,-0.9375,1,1,1612,UTbX_1CT_S1W.Chip0,0,UTb_CT1_DCB0.DataGbt_2,2-3-4-5-6,uctell40_062_0,2x5,0,0,0,0,0,0,0
UTbX_1CT_S1W.Chip1,1609,4993152,3,0,0,1,4,1,1,UTbX_1CT_S1W,UTbX_1CT_S1W.Chip1,UTb_CT1_DCB0,UTSOL40:utsol40_06/Link36,UTSOL016,UTb_CT1_DCB0.DataGbt_2,uctell40_062_0,0,UCTEL062,2x5,0x3043,MARATON_MAG_CT_4_1V2,ucmatn03,CT3/U4,UTb_CT2P10_LVR10_1V2,1,uccaen01,00.000,1,1,147,18816,18880,18943,80.6296,1,0.25,-0.5,-0.8125,1,1,1613,UTbX_1CT_S1W.Chip1,1,UTb_CT1_DCB0.DataGbt_2,7-8-9-10-11,uctell40_062_0,2x5,0,0,1,0,1,1,0
UTbX_1CT_S1W.Chip2,1610,4993280,3,0,0,1,4,1,2,UTbX_1CT_S1W,UTbX_1CT_S1W.Chip2,UTb_CT1_DCB0,UTSOL40:utsol40_06/Link36,UTSOL016,UTb_CT1_DCB0.DataGbt_3,uctell40_062_0,1,UCTEL062,2x5,0x3043,MARATON_MAG_CT_4_1V2,ucmatn03,CT3/U4,UTb_CT2P10_LVR10_1V2,1,uccaen01,00.000,1,1,83,10624,10688,10751,69.2949,1,0.25,-0.5,-0.6875,1,1,1614,UTbX_1CT_S1W.Chip2,2,UTb_CT1_DCB0.DataGbt_3,2-3-4-5-6,uctell40_062_0,2x5,1,1,2,1,0,2,0
UTbX_1CT_S1W.Chip3,1611,4993408,3,0,0,1,4,1,3,UTbX_1CT_S1W,UTbX_1CT_S1W.Chip3,UTb_CT1_DCB0,UTSOL40:utsol40_06/Link36,UTSOL016,UTb_CT1_DCB0.DataGbt_3,uctell40_062_0,1,UCTEL062,2x5,0x3043,MARATON_MAG_CT_4_1V2,ucmatn03,CT3/U4,UTb_CT2P10_LVR10_1V2,1,uccaen01,00.000,1,1,67,8576,8640,8703,58.2164,1,0.25,-0.5,-0.5625,1,1,1615,UTbX_1CT_S1W.Chip3,3,UTb_CT1_DCB0.DataGbt_3,7-8-9-10-11,uctell40_062_0,2x5,1,1,3,1,1,3,0
UTbX_1CT_S1E.Chip0,1612,4993536,3,0,0,1,4,1,0,UTbX_1CT_S1E,UTbX_1CT_S1E.Chip0,UTb_CT1_DCB2,UTSOL40:utsol40_06/Link38,UTSOL016,UTb_CT1_DCB2.DataGbt_2,uctell40_062_0,2,UCTEL062,2x5,0x3043,MARATON_MAG_CT_4_1V2,ucmatn03,CT3/U4,UTb_CT2P10_LVR10_1V2,2,uccaen01,00.000,1,1,51,6528,6592,6655,47.5082,1,0.25,-0.5,-0.4375,1,1,1608,UTbX_1CT_S1E.Chip0,4,UTb_CT1_DCB2.DataGbt_2,2-3-4-5-6,uctell40_062_0,2x5,2,2,4,2,0,4,0
UTbX_1CT_S1E.Chip1,1613,4993664,3,0,0,1,4,1,1,UTbX_1CT_S1E,UTbX_1CT_S1E.Chip1,UTb_CT1_DCB2,UTSOL40:utsol40_06/Link38,UTSOL016,UTb_CT1_DCB2.DataGbt_2,uctell40_062_0,2,UCTEL062,2x5,0x3043,MARATON_MAG_CT_4_1V2,ucmatn03,CT3/U4,UTb_CT2P10_LVR10_1V2,2,uccaen01,00.000,1,1,35,4480,4544,4607,37.6895,1,0.25,-0.5,-0.3125,1,1,1609,UTbX_1CT_S1E.Chip1,5,UTb_CT1_DCB2.DataGbt_2,7-8-9-10-11,uctell40_062_0,2x5,2,2,5,2,1,5,0
UTbX_1CT_S1E.Chip2,1614,4993792,3,0,0,1,4,1,2,UTbX_1CT_S1E,UTbX_1CT_S1E.Chip2,UTb_CT1_DCB2,UTSOL40:utsol40_06/Link38,UTSOL016,UTb_CT1_DCB2.DataGbt_3,uctell40_062_0,3,UCTEL062,2x5,0x3043,MARATON_MAG_CT_4_1V2,ucmatn03,CT3/U4,UTb_CT2P10_LVR10_1V2,2,uccaen01,00.000,1,1,19,2432,2496,2559,29.527,1,0.25,-0.5,-0.1875,1,1,1610,UTbX_1CT_S1E.Chip2,6,UTb_CT1_DCB2.DataGbt_3,2-3-4-5-6,uctell40_062_0,2x5,3,3,6,3,0,6,0
UTbX_1CT_S1E.Chip3,1615,4993920,3,0,0,1,4,1,3,UTbX_1CT_S1E,UTbX_1CT_S1E.Chip3,UTb_CT1_DCB2,UTSOL40:utsol40_06/Link38,UTSOL016,UTb_CT1_DCB2.DataGbt_3,uctell40_062_0,3,UCTEL062,2x5,0x3043,MARATON_MAG_CT_4_1V2,ucmatn03,CT3/U4,UTb_CT2P10_LVR10_1V2,2,uccaen01,00.000,1,1,4,512,576,639,24.7031,1,0.25,-0.5,-0.0625,1,1,1611,UTbX_1CT_S1E.Chip3,7,UTb_CT1_DCB2.DataGbt_3,7-8-9-10-11,uctell40_062_0,2x5,3,3,7,3,1,7,0
UTbX_1CT_S2W.Chip0,1616,4994048,3,0,0,1,5,1,0,UTbX_1CT_S2W,UTbX_1CT_S2W.Chip0,UTb_CT1_DCB2,UTSOL40:utsol40_06/Link38,UTSOL016,UTb_CT1_DCB2.DataGbt_4,uctell40_052_0,4,UCTEL052,2x4,0x3045,MARATON_MAG_CT_4_1V2,ucmatn03,CT3/U4,UTb_CT2P11_LVR9_1V2,1,uccaen01,00.002,3,1,467,59776,59840,59903,168.799,1,1.5,-0.5,-0.9375,1,1,1620,UTbX_1CT_S2W.Chip0,0,UTb_CT1_DCB2.DataGbt_4,3-4-5-6,uctell40_052_0,2x4,4,4,8,4,0,0,0
UTbX_1CT_S2W.Chip1,1617,4994176,3,0,0,1,5,1,1,UTbX_1CT_S2W,UTbX_1CT_S2W.Chip1,UTb_CT1_DCB2,UTSOL40:utsol40_06/Link38,UTSOL016,UTb_CT1_DCB2.DataGbt_4,uctell40_052_0,4,UCTEL052,2x4,0x3045,MARATON_MAG_CT_4_1V2,ucmatn03,CT3/U4,UTb_CT2P11_LVR9_1V2,1,uccaen01,00.002,3,1,435,55680,55744,55807,162.813,1,1.5,-0.5,-0.8125,1,1,1621,UTbX_1CT_S2W.Chip1,1,UTb_CT1_DCB2.DataGbt_4,8-9-10-11,uctell40_052_0,2x4,4,4,9,4,1,1,0
UTbX_1CT_S2W.Chip2,1618,4994304,3,0,0,1,5,1,2,UTbX_1CT_S2W,UTbX_1CT_S2W.Chip2,UTb_CT1_DCB2,UTSOL40:utsol40_06/Link38,UTSOL016,UTb_CT1_DCB2.DataGbt_5,uctell40_052_1,0,UCTEL052,2x4,0x3445,MARATON_MAG_CT_4_1V2,ucmatn03,CT3/U4,UTb_CT2P11_LVR9_1V2,1,uccaen01,00.002,3,1,415,53120,53184,53247,157.51,1,1.5,-0.5,-0.6875,1,1,1622,UTbX_1CT_S2W.Chip2,2,UTb_CT1_DCB2.DataGbt_5,3-4-5-6,uctell40_052_1,2x4,0,5,0,0,0,2,0
UTbX_1CT_S2W.Chip3,1619,4994432,3,0,0,1,5,1,3,UTbX_1CT_S2W,UTbX_1CT_S2W.Chip3,UTb_CT1_DCB2,UTSOL40:utsol40_06/Link38,UTSOL016,UTb_CT1_DCB2.DataGbt_5,uctell40_052_1,0,UCTEL052,2x4,0x3445,MARATON_MAG_CT_4_1V2,ucmatn03,CT3/U4,UTb_CT2P11_LVR9_1V2,1,uccaen01,00.002,3,1,391,50048,50112,50175,152.962,1,1.5,-0.5,-0.5625,1,1,1623,UTbX_1CT_S2W.Chip3,3,UTb_CT1_DCB2.DataGbt_5,8-9-10-11,uctell40_052_1,2x4,0,5,1,0,1,3,0
UTbX_1CT_S2E.Chip0,1620,4994560,3,0,0,1,5,1,0,UTbX_1CT_S2E,UTbX_1CT_S2E.Chip0,UTb_CT1_DCB0,UTSOL40:utsol40_06/Link36,UTSOL016,UTb_CT1_DCB0.DataGbt_4,uctell40_052_1,1,UCTEL052,2x4,0x3445,MARATON_MAG_CT_4_1V2,ucmatn03,CT3/U4,UTb_CT2P11_LVR9_1V2,2,uccaen01,00.002,3,1,369,47232,47296,47359,149.215,1,1.5,-0.5,-0.4375,1,1,1616,UTbX_1CT_S2E.Chip0,4,UTb_CT1_DCB0.DataGbt_4,3-4-5-6,uctell40_052_1,2x4,1,6,2,1,0,4,0
UTbX_1CT_S2E.Chip1,1621,4994688,3,0,0,1,5,1,1,UTbX_1CT_S2E,UTbX_1CT_S2E.Chip1,UTb_CT1_DCB0,UTSOL40:utsol40_06/Link36,UTSOL016,UTb_CT1_DCB0.DataGbt_4,uctell40_052_1,1,UCTEL052,2x4,0x3445,MARATON_MAG_CT_4_1V2,ucmatn03,CT3/U4,UTb_CT2P11_LVR9_1V2,2,uccaen01,00.002,3,1,352,45056,45120,45183,146.383,1,1.5,-0.5,-0.3125,1,1,1617,UTbX_1CT_S2E.Chip1,5,UTb_CT1_DCB0.DataGbt_4,8-9-10-11,uctell40_052_1,2x4,1,6,3,1,1,5,0
UTbX_1CT_S2E.Chip2,1622,4994816,3,0,0,1,5,1,2,UTbX_1CT_S2E,UTbX_1CT_S2E.Chip2,UTb_CT1_DCB0,UTSOL40:utsol40_06/Link36,UTSOL016,UTb_CT1_DCB0.DataGbt_5,uctell40_052_1,2,UCTEL052,2x4,0x3445,MARATON_MAG_CT_4_1V2,ucmatn03,CT3/U4,UTb_CT2P11_LVR9_1V2,2,uccaen01,00.002,3,1,331,42368,42432,42495,144.488,1,1.5,-0.5,-0.1875,1,1,1618,UTbX_1CT_S2E.Chip2,6,UTb_CT1_DCB0.DataGbt_5,3-4-5-6,uctell40_052_1,2x4,2,7,4,2,0,6,0
UTbX_1CT_S2E.Chip3,1623,4994944,3,0,0,1,5,1,3,UTbX_1CT_S2E,UTbX_1CT_S2E.Chip3,UTb_CT1_DCB0,UTSOL40:utsol40_06/Link36,UTSOL016,UTb_CT1_DCB0.DataGbt_5,uctell40_052_1,2,UCTEL052,2x4,0x3445,MARATON_MAG_CT_4_1V2,ucmatn03,CT3/U4,UTb_CT2P11_LVR9_1V2,2,uccaen01,00.002,3,1,314,40192,40256,40319,143.57,1,1.5,-0.5,-0.0625,1,1,1619,UTbX_1CT_S2E.Chip3,7,UTb_CT1_DCB0.DataGbt_5,8-9-10-11,uctell40_052_1,2x4,2,7,5,2,1,7,0
UTbX_1CT_S3.Chip0,1624,4995072,3,0,0,1,6,1,0,UTbX_1CT_S3,UTbX_1CT_S3.Chip0,UTb_CT1_DCB1,UTSOL40:utsol40_06/Link37,UTSOL016,UTb_CT1_DCB1.DataGbt_3,uctell40_043_0,1,UCTEL043,4x3,0x3047,MARATON_MAG_CT_2_1V2,ucmatn02,CT2/U4,UTb_CT2P17_LVR3_1V2,3,uccaen01,01.001,14,-1,1041,133248,133312,133375,344.845,1,3.5,-0.5,-0.875,1,1,1624,UTbX_1CT_S3.Chip0,0,UTb_CT1_DCB1.DataGbt_3,0-1-2,uctell40_043_0,4x3,1,1,4,1,0,0,0
UTbX_1CT_S3.Chip1,1625,4995200,3,0,0,1,6,1,1,UTbX_1CT_S3,UTbX_1CT_S3.Chip1,UTb_CT1_DCB1,UTSOL40:utsol40_06/Link37,UTSOL016,UTb_CT1_DCB1.DataGbt_3,uctell40_043_0,1,UCTEL043,4x3,0x3047,MARATON_MAG_CT_2_1V2,ucmatn02,CT2/U4,UTb_CT2P17_LVR3_1V2,3,uccaen01,01.001,14,-1,1014,129792,129856,129919,339.869,1,3.5,-0.5,-0.625,1,1,1625,UTbX_1CT_S3.Chip1,1,UTb_CT1_DCB1.DataGbt_3,3/4/2005,uctell40_043_0,4x3,1,1,5,1,1,1,0
UTbX_1CT_S3.Chip2,1626,4995328,3,0,0,1,6,1,2,UTbX_1CT_S3,UTbX_1CT_S3.Chip2,UTb_CT1_DCB1,UTSOL40:utsol40_06/Link37,UTSOL016,UTb_CT1_DCB1.DataGbt_3,uctell40_043_0,1,UCTEL043,4x3,0x3047,MARATON_MAG_CT_2_1V2,ucmatn02,CT2/U4,UTb_CT2P17_LVR3_1V2,3,uccaen01,01.001,14,-1,993,127104,127168,127231,336.535,1,3.5,-0.5,-0.375,1,1,1626,UTbX_1CT_S3.Chip2,2,UTb_CT1_DCB1.DataGbt_3,6/7/2008,uctell40_043_0,4x3,1,1,6,1,2,2,0
UTbX_1CT_S3.Chip3,1627,4995456,3,0,0,1,6,1,3,UTbX_1CT_S3,UTbX_1CT_S3.Chip3,UTb_CT1_DCB1,UTSOL40:utsol40_06/Link37,UTSOL016,UTb_CT1_DCB1.DataGbt_3,uctell40_043_0,1,UCTEL043,4x3,0x3047,MARATON_MAG_CT_2_1V2,ucmatn02,CT2/U4,UTb_CT2P17_LVR3_1V2,3,uccaen01,01.001,14,-1,978,125184,125248,125311,334.891,1,3.5,-0.5,-0.125,1,1,1627,UTbX_1CT_S3.Chip3,3,UTb_CT1_DCB1.DataGbt_3,9/10/2011,uctell40_043_0,4x3,1,1,7,1,3,3,0
UTbX_1CT_S4.Chip0,1628,4996096,3,0,0,1,7,1,0,UTbX_1CT_S4,UTbX_1CT_S4.Chip0,UTb_CT1_DCB1,UTSOL40:utsol40_06/Link37,UTSOL016,UTb_CT1_DCB1.DataGbt_4,uctell40_043_0,3,UCTEL043,4x3,0x3047,MARATON_MAG_CT_1_1V2,ucmatn03,CT3/U9,UTb_CT2P4_LVR1_1V2,7,uccaen01,01.004,17,-1,1949,249472,249536,249599,532.393,1,5.5,-0.5,-0.875,0,0,1628,UTbX_1CT_S4.Chip0,0,UTb_CT1_DCB1.DataGbt_4,0-1-2,uctell40_043_0,4x3,3,3,12,3,0,0,0
UTbX_1CT_S4.Chip1,1629,4996224,3,0,0,1,7,1,1,UTbX_1CT_S4,UTbX_1CT_S4.Chip1,UTb_CT1_DCB1,UTSOL40:utsol40_06/Link37,UTSOL016,UTb_CT1_DCB1.DataGbt_4,uctell40_043_0,3,UCTEL043,4x3,0x3047,MARATON_MAG_CT_1_1V2,ucmatn03,CT3/U9,UTb_CT2P4_LVR1_1V2,7,uccaen01,01.004,17,-1,1919,245632,245696,245759,529.183,1,5.5,-0.5,-0.625,0,0,1629,UTbX_1CT_S4.Chip1,1,UTb_CT1_DCB1.DataGbt_4,3/4/2005,uctell40_043_0,4x3,3,3,13,3,1,1,0
UTbX_1CT_S4.Chip2,1630,4996352,3,0,0,1,7,1,2,UTbX_1CT_S4,UTbX_1CT_S4.Chip2,UTb_CT1_DCB1,UTSOL40:utsol40_06/Link37,UTSOL016,UTb_CT1_DCB1.DataGbt_4,uctell40_043_0,3,UCTEL043,4x3,0x3047,MARATON_MAG_CT_1_1V2,ucmatn03,CT3/U9,UTb_CT2P4_LVR1_1V2,7,uccaen01,01.004,17,-1,1898,242944,243008,243071,527.048,1,5.5,-0.5,-0.375,0,0,1630,UTbX_1CT_S4.Chip2,2,UTb_CT1_DCB1.DataGbt_4,6/7/2008,uctell40_043_0,4x3,3,3,14,3,2,2,0
UTbX_1CT_S4.Chip3,1631,4996480,3,0,0,1,7,1,3,UTbX_1CT_S4,UTbX_1CT_S4.Chip3,UTb_CT1_DCB1,UTSOL40:utsol40_06/Link37,UTSOL016,UTb_CT1_DCB1.DataGbt_4,uctell40_043_0,3,UCTEL043,4x3,0x3047,MARATON_MAG_CT_1_1V2,ucmatn03,CT3/U9,UTb_CT2P4_LVR1_1V2,7,uccaen01,01.004,17,-1,1882,240896,240960,241023,526,1,5.5,-0.5,-0.125,0,0,1631,UTbX_1CT_S4.Chip3,3,UTb_CT1_DCB1.DataGbt_4,9/10/2011,uctell40_043_0,4x3,3,3,15,3,3,3,0
UTbX_2CB_S3.Chip0,1632,4997120,3,1,0,0,0,0,0,UTbX_2CB_S3,UTbX_2CB_S3.Chip0,UTb_CB1_DCB9,UTSOL40:utsol40_06/Link09,UTSOL016,UTb_CB1_DCB9.DataGbt_3,uctell40_041_0,5,UCTEL041,4x3,0x303A,MARATON_MAG_CB_1_1V2,ucmatn04,CB1/U2,UTb_CB2P4_LVR1_1V2,3,uccaen01,07.004,17,-1,2112,270336,270400,270463,555.608,1,-5.5,-1.5,-1.875,0,0,1632,UTbX_2CB_S3.Chip0,0,UTb_CB1_DCB9.DataGbt_3,0-1-2,uctell40_041_0,4x3,5,5,20,5,0,0,0
UTbX_2CB_S3.Chip1,1633,4997248,3,1,0,0,0,0,1,UTbX_2CB_S3,UTbX_2CB_S3.Chip1,UTb_CB1_DCB9,UTSOL40:utsol40_06/Link09,UTSOL016,UTb_CB1_DCB9.DataGbt_3,uctell40_041_0,5,UCTEL041,4x3,0x303A,MARATON_MAG_CB_1_1V2,ucmatn04,CB1/U2,UTb_CB2P4_LVR1_1V2,3,uccaen01,07.004,17,-1,2065,264320,264384,264447,548.334,1,-5.5,-1.5,-1.625,0,0,1633,UTbX_2CB_S3.Chip1,1,UTb_CB1_DCB9.DataGbt_3,3/4/2005,uctell40_041_0,4x3,5,5,21,5,1,1,0
UTbX_2CB_S3.Chip2,1634,4997376,3,1,0,0,0,0,2,UTbX_2CB_S3,UTbX_2CB_S3.Chip2,UTb_CB1_DCB9,UTSOL40:utsol40_06/Link09,UTSOL016,UTb_CB1_DCB9.DataGbt_3,uctell40_041_0,5,UCTEL041,4x3,0x303A,MARATON_MAG_CB_1_1V2,ucmatn04,CB1/U2,UTb_CB2P4_LVR1_1V2,3,uccaen01,07.004,17,-1,2019,258432,258496,258559,542.027,1,-5.5,-1.5,-1.375,0,0,1634,UTbX_2CB_S3.Chip2,2,UTb_CB1_DCB9.DataGbt_3,6/7/2008,uctell40_041_0,4x3,5,5,22,5,2,2,0
UTbX_2CB_S3.Chip3,1635,4997504,3,1,0,0,0,0,3,UTbX_2CB_S3,UTbX_2CB_S3.Chip3,UTb_CB1_DCB9,UTSOL40:utsol40_06/Link09,UTSOL016,UTb_CB1_DCB9.DataGbt_3,uctell40_041_0,5,UCTEL041,4x3,0x303A,MARATON_MAG_CB_1_1V2,ucmatn04,CB1/U2,UTb_CB2P4_LVR1_1V2,3,uccaen01,07.004,17,-1,1984,253952,254016,254079,536.719,1,-5.5,-1.5,-1.125,0,0,1635,UTbX_2CB_S3.Chip3,3,UTb_CB1_DCB9.DataGbt_3,9/10/2011,uctell40_041_0,4x3,5,5,23,5,3,3,0
UTbX_2CB_S2.Chip0,1636,4998144,3,1,0,0,1,0,0,UTbX_2CB_S2,UTbX_2CB_S2.Chip0,UTb_CB1_DCB9,UTSOL40:utsol40_06/Link09,UTSOL016,UTb_CB1_DCB9.DataGbt_2,uctell40_041_0,3,UCTEL041,4x3,0x303A,MARATON_MAG_CB_2_1V2,ucmatn06,CB3/U0,UTb_CB2P17_LVR3_1V2,4,uccaen01,07.001,14,-1,1196,153088,153152,153215,379.701,1,-3.5,-1.5,-1.875,0,0,1636,UTbX_2CB_S2.Chip0,4,UTb_CB1_DCB9.DataGbt_2,0-1-2,uctell40_041_0,4x3,3,3,12,3,0,0,0
UTbX_2CB_S2.Chip1,1637,4998272,3,1,0,0,1,0,1,UTbX_2CB_S2,UTbX_2CB_S2.Chip1,UTb_CB1_DCB9,UTSOL40:utsol40_06/Link09,UTSOL016,UTb_CB1_DCB9.DataGbt_2,uctell40_041_0,3,UCTEL041,4x3,0x303A,MARATON_MAG_CB_2_1V2,ucmatn06,CB3/U0,UTb_CB2P17_LVR3_1V2,4,uccaen01,07.001,14,-1,1152,147456,147520,147583,368.976,1,-3.5,-1.5,-1.625,0,0,1637,UTbX_2CB_S2.Chip1,5,UTb_CB1_DCB9.DataGbt_2,3/4/2005,uctell40_041_0,4x3,3,3,13,3,1,1,0
UTbX_2CB_S2.Chip2,1638,4998400,3,1,0,0,1,0,2,UTbX_2CB_S2,UTbX_2CB_S2.Chip2,UTb_CB1_DCB9,UTSOL40:utsol40_06/Link09,UTSOL016,UTb_CB1_DCB9.DataGbt_2,uctell40_041_0,3,UCTEL041,4x3,0x303A,MARATON_MAG_CB_2_1V2,ucmatn06,CB3/U0,UTb_CB2P17_LVR3_1V2,4,uccaen01,07.001,14,-1,1110,142080,142144,142207,359.537,1,-3.5,-1.5,-1.375,0,0,1638,UTbX_2CB_S2.Chip2,6,UTb_CB1_DCB9.DataGbt_2,6/7/2008,uctell40_041_0,4x3,3,3,14,3,2,2,0
UTbX_2CB_S2.Chip3,1639,4998528,3,1,0,0,1,0,3,UTbX_2CB_S2,UTbX_2CB_S2.Chip3,UTb_CB1_DCB9,UTSOL40:utsol40_06/Link09,UTSOL016,UTb_CB1_DCB9.DataGbt_2,uctell40_041_0,3,UCTEL041,4x3,0x303A,MARATON_MAG_CB_2_1V2,ucmatn06,CB3/U0,UTb_CB2P17_LVR3_1V2,4,uccaen01,07.001,14,-1,1086,139008,139072,139135,351.485,1,-3.5,-1.5,-1.125,0,0,1639,UTbX_2CB_S2.Chip3,7,UTb_CB1_DCB9.DataGbt_2,9/10/2011,uctell40_041_0,4x3,3,3,15,3,3,3,0
UTbX_2CB_S1W.Chip0,1640,4999168,3,1,0,0,2,0,0,UTbX_2CB_S1W,UTbX_2CB_S1W.Chip0,UTb_CB1_DCB8,UTSOL40:utsol40_06/Link08,UTSOL016,UTb_CB1_DCB8.DataGbt_3,uctell40_041_0,0,UCTEL041,4x3,0x303A,MARATON_MAG_CB_4_1V2,ucmatn05,CB2/U6,UTb_CB2P11_LVR9_1V2,5,uccaen01,06.004,5,1,662,84736,84800,84863,234.298,1,-1.5,-1.5,-1.9375,1,1,1644,UTbX_2CB_S1W.Chip0,0,UTb_CB1_DCB8.DataGbt_3,0-1-2,uctell40_041_0,4x3,0,0,0,0,0,0,0
UTbX_2CB_S1W.Chip1,1641,4999296,3,1,0,0,2,0,1,UTbX_2CB_S1W,UTbX_2CB_S1W.Chip1,UTb_CB1_DCB8,UTSOL40:utsol40_06/Link08,UTSOL016,UTb_CB1_DCB8.DataGbt_3,uctell40_041_0,0,UCTEL041,4x3,0x303A,MARATON_MAG_CB_4_1V2,ucmatn05,CB2/U6,UTb_CB2P11_LVR9_1V2,5,uccaen01,06.004,5,1,634,81152,81216,81279,224.955,1,-1.5,-1.5,-1.8125,1,1,1645,UTbX_2CB_S1W.Chip1,1,UTb_CB1_DCB8.DataGbt_3,3/4/2005,uctell40_041_0,4x3,0,0,1,0,1,1,0
UTbX_2CB_S1W.Chip2,1642,4999424,3,1,0,0,2,0,2,UTbX_2CB_S1W,UTbX_2CB_S1W.Chip2,UTb_CB1_DCB8,UTSOL40:utsol40_06/Link08,UTSOL016,UTb_CB1_DCB8.DataGbt_3,uctell40_041_0,0,UCTEL041,4x3,0x303A,MARATON_MAG_CB_4_1V2,ucmatn05,CB2/U6,UTb_CB2P11_LVR9_1V2,5,uccaen01,06.004,5,1,618,79104,79168,79231,215.872,1,-1.5,-1.5,-1.6875,1,1,1646,UTbX_2CB_S1W.Chip2,2,UTb_CB1_DCB8.DataGbt_3,6/7/2008,uctell40_041_0,4x3,0,0,2,0,2,2,0
UTbX_2CB_S1W.Chip3,1643,4999552,3,1,0,0,2,0,3,UTbX_2CB_S1W,UTbX_2CB_S1W.Chip3,UTb_CB1_DCB8,UTSOL40:utsol40_06/Link08,UTSOL016,UTb_CB1_DCB8.DataGbt_3,uctell40_041_0,0,UCTEL041,4x3,0x303A,MARATON_MAG_CB_4_1V2,ucmatn05,CB2/U6,UTb_CB2P11_LVR9_1V2,5,uccaen01,06.004,5,1,590,75520,75584,75647,207.082,1,-1.5,-1.5,-1.5625,1,1,1647,UTbX_2CB_S1W.Chip3,3,UTb_CB1_DCB8.DataGbt_3,9/10/2011,uctell40_041_0,4x3,0,0,3,0,3,3,0
UTbX_2CB_S1E.Chip0,1644,4999680,3,1,0,0,2,0,0,UTbX_2CB_S1E,UTbX_2CB_S1E.Chip0,UTb_CB1_DCB5,UTSOL40:utsol40_06/Link05,UTSOL016,UTb_CB1_DCB5.DataGbt_5,uctell40_041_0,1,UCTEL041,4x3,0x303A,MARATON_MAG_CB_4_1V2,ucmatn05,CB2/U6,UTb_CB2P11_LVR9_1V2,6,uccaen01,06.004,5,1,570,72960,73024,73087,198.571,1,-1.5,-1.5,-1.4375,1,1,1640,UTbX_2CB_S1E.Chip0,4,UTb_CB1_DCB5.DataGbt_5,0-1-2,uctell40_041_0,4x3,1,1,4,1,0,4,0
UTbX_2CB_S1E.Chip1,1645,4999808,3,1,0,0,2,0,1,UTbX_2CB_S1E,UTbX_2CB_S1E.Chip1,UTb_CB1_DCB5,UTSOL40:utsol40_06/Link05,UTSOL016,UTb_CB1_DCB5.DataGbt_5,uctell40_041_0,1,UCTEL041,4x3,0x303A,MARATON_MAG_CB_4_1V2,ucmatn05,CB2/U6,UTb_CB2P11_LVR9_1V2,6,uccaen01,06.004,5,1,546,69888,69952,70015,190.493,1,-1.5,-1.5,-1.3125,1,1,1641,UTbX_2CB_S1E.Chip1,5,UTb_CB1_DCB5.DataGbt_5,3/4/2005,uctell40_041_0,4x3,1,1,5,1,1,5,0
